"","BabyID","Date","Time","BottleAmount","PumpingL","PumpingR","BreastfeedingL","BreastFeedingR","DurationSlept","DurationCried"
"314","149286","2015-07-30","11:45:00+02:00",180,NA,NA,NA,NA,NA,NA
"315","149286","2015-07-30","14:45:00+02:00",180,NA,NA,NA,NA,NA,NA
"316","149286","2015-07-30","19:20:00+02:00",210,NA,NA,NA,NA,NA,NA
"317","149286","2015-07-31","00:40:00+02:00",180,NA,NA,NA,NA,NA,NA
"318","149286","2015-07-31","06:15:00+02:00",180,NA,NA,NA,NA,NA,NA
"319","149286","2015-07-31","11:30:00+02:00",210,NA,NA,NA,NA,NA,NA
"320","149286","2015-07-31","14:45:00+02:00",210,NA,NA,NA,NA,NA,NA
"321","149286","2015-07-31","17:30:00+02:00",180,NA,NA,NA,NA,NA,NA
"322","149286","2015-07-31","22:00:00+02:00",210,NA,NA,NA,NA,NA,NA
"323","149286","2015-08-01","04:00:00+02:00",180,NA,NA,NA,NA,NA,NA
"324","149286","2015-08-01","08:30:00+02:00",130,NA,NA,NA,NA,NA,NA
"325","149286","2015-08-01","13:30:00+02:00",140,NA,NA,NA,NA,NA,NA
"326","149286","2015-08-01","18:30:00+02:00",210,NA,NA,NA,NA,NA,NA
"327","149286","2015-08-02","01:15:00+02:00",210,NA,NA,NA,NA,NA,NA
"328","149286","2015-08-02","07:45:00+02:00",210,NA,NA,NA,NA,NA,NA
"329","149286","2015-08-02","13:30:00+02:00",190,NA,NA,NA,NA,NA,NA
"330","149286","2015-08-02","19:30:00+02:00",160,NA,NA,NA,NA,NA,NA
"331","149286","2015-08-03","03:00:00+02:00",175,NA,NA,NA,NA,NA,NA
"332","149286","2015-08-03","08:00:00+02:00",200,NA,NA,NA,NA,NA,NA
"333","149286","2015-08-03","13:30:00+02:00",170,NA,NA,NA,NA,NA,NA
"334","149286","2015-08-03","19:30:00+02:00",190,NA,NA,NA,NA,NA,NA
"335","149286","2015-08-04","01:45:00+02:00",150,NA,NA,NA,NA,NA,NA
"336","149286","2015-08-04","08:30:00+02:00",180,NA,NA,NA,NA,NA,NA
"337","149286","2015-08-04","14:00:00+02:00",180,NA,NA,NA,NA,NA,NA
"338","149286","2015-08-04","18:00:00+02:00",180,NA,NA,NA,NA,NA,NA
"339","149286","2015-08-04","23:30:00+02:00",180,NA,NA,NA,NA,NA,NA
"340","149286","2015-08-05","07:30:00+02:00",180,NA,NA,NA,NA,NA,NA
"341","149286","2015-08-05","14:00:00+02:00",180,NA,NA,NA,NA,NA,NA
"342","149286","2015-08-05","19:30:00+02:00",180,NA,NA,NA,NA,NA,NA
"343","149286","2015-08-06","06:45:00+02:00",210,NA,NA,NA,NA,NA,NA
"344","149286","2015-08-06","11:30:00+02:00",180,NA,NA,NA,NA,NA,NA
"345","149286","2015-08-06","15:30:00+02:00",180,NA,NA,NA,NA,NA,NA
"346","149286","2015-08-06","21:45:00+02:00",180,NA,NA,NA,NA,NA,NA
"347","149286","2015-08-07","06:40:00+02:00",150,NA,NA,NA,NA,NA,NA
"348","149286","2015-08-07","11:30:00+02:00",150,NA,NA,NA,NA,NA,NA
"349","149286","2015-08-07","15:30:00+02:00",150,NA,NA,NA,NA,NA,NA
"350","149286","2015-08-07","18:00:00+02:00",150,NA,NA,NA,NA,NA,NA
"351","149286","2015-08-07","21:15:00+02:00",180,NA,NA,NA,NA,NA,NA
"352","149286","2015-08-08","06:00:00+02:00",180,NA,NA,NA,NA,NA,NA
"353","149286","2015-08-08","09:50:00+02:00",150,NA,NA,NA,NA,NA,NA
"354","149286","2015-08-08","14:45:00+02:00",180,NA,NA,NA,NA,NA,NA
"355","149286","2015-08-08","18:45:00+02:00",180,NA,NA,NA,NA,NA,NA
"356","149286","2015-08-09","01:00:00+02:00",180,NA,NA,NA,NA,NA,NA
"357","149286","2015-08-09","06:00:00+02:00",180,NA,NA,NA,NA,NA,NA
"358","149286","2015-08-09","10:00:00+02:00",180,NA,NA,NA,NA,NA,NA
"359","149286","2015-08-09","14:30:00+02:00",180,NA,NA,NA,NA,NA,NA
"360","149286","2015-08-09","18:00:00+02:00",150,NA,NA,NA,NA,NA,NA
"361","149286","2015-08-09","21:30:00+02:00",210,NA,NA,NA,NA,NA,NA
"362","149286","2015-08-10","04:15:00+02:00",180,NA,NA,NA,NA,NA,NA
"363","149286","2015-08-10","09:05:00+02:00",180,NA,NA,NA,NA,NA,NA
"364","149286","2015-08-10","14:00:00+02:00",180,NA,NA,NA,NA,NA,NA
"365","149286","2015-08-10","18:15:00+02:00",180,NA,NA,NA,NA,NA,NA
"366","149286","2015-08-10","23:15:00+02:00",180,NA,NA,NA,NA,NA,NA
"367","149286","2015-08-11","05:00:00+02:00",180,NA,NA,NA,NA,NA,NA
"368","149286","2015-08-11","09:00:00+02:00",180,NA,NA,NA,NA,NA,NA
"369","149286","2015-08-11","14:30:00+02:00",180,NA,NA,NA,NA,NA,NA
"370","149286","2015-08-11","19:15:00+02:00",180,NA,NA,NA,NA,NA,NA
"371","149286","2015-08-12","01:00:00+02:00",180,NA,NA,NA,NA,NA,NA
"372","149286","2015-08-12","06:00:00+02:00",180,NA,NA,NA,NA,NA,NA
"373","149286","2015-08-12","10:15:00+02:00",150,NA,NA,NA,NA,NA,NA
"374","149286","2015-08-12","14:30:00+02:00",150,NA,NA,NA,NA,NA,NA
"375","149286","2015-08-12","17:15:00+02:00",180,NA,NA,NA,NA,NA,NA
"376","149286","2015-08-12","23:20:00+02:00",210,NA,NA,NA,NA,NA,NA
"377","149286","2015-08-13","04:05:00+02:00",180,NA,NA,NA,NA,NA,NA
"378","149286","2015-08-13","11:00:00+02:00",180,NA,NA,NA,NA,NA,NA
"379","149286","2015-08-13","14:00:00+02:00",180,NA,NA,NA,NA,NA,NA
"380","149286","2015-08-13","17:30:00+02:00",190,NA,NA,NA,NA,NA,NA
"381","149286","2015-08-13","23:20:00+02:00",170,NA,NA,NA,NA,NA,NA
"382","149286","2015-08-14","06:45:00+02:00",180,NA,NA,NA,NA,NA,NA
"383","149286","2015-08-14","10:00:00+02:00",150,NA,NA,NA,NA,NA,NA
"384","149286","2015-08-14","13:45:00+02:00",160,NA,NA,NA,NA,NA,NA
"385","149286","2015-08-14","17:55:00+02:00",180,NA,NA,NA,NA,NA,NA
"386","149286","2015-08-14","21:00:00+02:00",210,NA,NA,NA,NA,NA,NA
"387","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-05","18:04:54+02:00",NA,NA,NA,0,579.186464965,NA,NA
"388","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-05","20:01:00+02:00",NA,NA,NA,300,0,NA,NA
"389","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-06","00:09:18+02:00",NA,NA,NA,0,567.665161967,NA,NA
"390","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-06","05:03:03+02:00",NA,NA,NA,686.958211958,0,NA,NA
"391","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-06","06:57:29+02:00",NA,NA,NA,0,418.571963012,NA,NA
"392","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-06","08:38:12+02:00",NA,NA,NA,525.221105039,0,NA,NA
"393","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-06","11:01:51+02:00",NA,NA,NA,0,979.943964005,NA,NA
"394","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-06","13:37:00+02:00",NA,NA,NA,540,0,NA,NA
"395","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-06","17:15:00+02:00",NA,NA,NA,0,840,NA,NA
"396","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-06","19:18:19+02:00",NA,NA,NA,432.87419796,0,NA,NA
"397","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-06","22:14:00+02:00",NA,NA,NA,0,917,NA,NA
"398","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-07","04:14:27+02:00",NA,NA,NA,599.531432986,0,NA,NA
"399","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-07","05:55:00+02:00",NA,NA,NA,0,540,NA,NA
"400","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-07","10:15:11+02:00",NA,NA,NA,517.059562981,0,NA,NA
"401","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-07","12:00:00+02:00",NA,NA,NA,0,660,NA,NA
"402","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-07","15:11:00+02:00",NA,NA,NA,480,0,NA,NA
"403","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-07","17:19:14+02:00",NA,NA,NA,0,758.245371997,NA,NA
"404","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-07","19:38:00+02:00",NA,NA,NA,568,0,NA,NA
"405","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-07","19:59:10+02:00",NA,NA,NA,0,515.58118099,NA,NA
"406","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-08","06:02:20+02:00",NA,NA,NA,478.675691009,0,NA,NA
"407","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-08","07:00:56+02:00",NA,NA,NA,0,335.170652032,NA,NA
"408","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-08","11:02:33+02:00",NA,NA,NA,838.124660969,0,NA,NA
"409","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-08","22:12:42+02:00",NA,NA,NA,397.672246993,0,NA,NA
"410","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-09","04:36:23+02:00",NA,NA,NA,0,641.091982007,NA,NA
"411","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-09","06:59:27+02:00",NA,NA,NA,103.813935995,0,NA,NA
"412","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-09","11:19:14+02:00",NA,NA,NA,966.781379998,0,NA,NA
"413","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-09","13:45:53+02:00",NA,NA,NA,0,692.15783,NA,NA
"414","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-09","17:24:00+02:00",NA,NA,NA,720,0,NA,NA
"415","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-09","19:22:00+02:00",NA,NA,NA,0,602,NA,NA
"416","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-10","04:25:43+02:00",NA,NA,NA,0,508.743149996,NA,NA
"417","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-10","07:21:02+02:00",NA,NA,NA,387.64300096,0,NA,NA
"418","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-10","09:58:31+02:00",NA,NA,NA,0,558.322547972,NA,NA
"419","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-10","12:24:52+02:00",NA,NA,NA,576.940191984,0,NA,NA
"420","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-10","15:03:15+02:00",NA,NA,NA,0,725.828018963,NA,NA
"421","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-10","17:50:19+02:00",NA,NA,NA,600,0,NA,NA
"422","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-10","19:56:00+02:00",NA,NA,NA,0,660,NA,NA
"423","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-10","21:29:49+02:00",NA,NA,NA,407.517913997,0,NA,NA
"424","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-11","07:09:09+02:00",NA,NA,NA,0,661,NA,NA
"425","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-11","09:53:30+02:00",NA,NA,NA,611,0,NA,NA
"426","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-11","18:42:51+02:00",NA,NA,NA,0,918.409237981,NA,NA
"427","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-11","20:37:59+02:00",NA,NA,NA,550.824911952,0,NA,NA
"428","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-12","05:22:00+02:00",NA,NA,NA,0,606.012212992,NA,NA
"429","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-12","08:25:25+02:00",NA,NA,NA,639.811521053,0,NA,NA
"430","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-12","10:33:13+02:00",NA,NA,NA,0,806.918491006,NA,NA
"431","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-12","13:09:08+02:00",NA,NA,NA,426.520094991,0,NA,NA
"432","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-12","16:33:44+02:00",NA,NA,NA,0,752.731761038,NA,NA
"433","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-12","19:42:18+02:00",NA,NA,NA,521.444159031,0,NA,NA
"434","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-12","21:30:46+02:00",NA,NA,NA,0,633.214726985,NA,NA
"435","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-13","01:52:55+02:00",NA,NA,NA,642.350448966,0,NA,NA
"436","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-13","06:57:38+02:00",NA,NA,NA,0,541.551002026,NA,NA
"437","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-13","09:35:39+02:00",NA,NA,NA,827.19127804,0,NA,NA
"438","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-13","12:03:44+02:00",NA,NA,NA,0,636.683465004,NA,NA
"439","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-13","15:04:43+02:00",NA,NA,NA,378.104823947,0,NA,NA
"440","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-13","17:17:43+02:00",NA,75,75,NA,NA,NA,NA
"441","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-13","18:39:38+02:00",NA,NA,NA,600,406,NA,NA
"442","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-14","06:15:04+02:00",NA,NA,NA,0,578.946043968,NA,NA
"443","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-14","08:16:38+02:00",NA,NA,NA,224.456748009,0,NA,NA
"444","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-14","09:09:18+02:00",NA,NA,NA,311.521915019,0,NA,NA
"445","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-14","10:32:16+02:00",NA,NA,NA,214.206815004,0,NA,NA
"446","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-14","12:38:40+02:00",NA,NA,NA,0,271.973806977,NA,NA
"447","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-14","18:10:11+02:00",NA,NA,NA,0,391.65527004,NA,NA
"448","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-14","19:44:50+02:00",NA,NA,NA,539.680122972,0,NA,NA
"449","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-15","05:27:03+02:00",NA,NA,NA,0,738.872753978,NA,NA
"450","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-15","08:30:21+02:00",NA,NA,NA,558.201272964,0,NA,NA
"451","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-15","11:51:01+02:00",NA,NA,NA,0,548.11362797,NA,NA
"452","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-16","05:14:00+02:00",NA,NA,NA,480,0,NA,NA
"453","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-16","08:44:00+02:00",NA,NA,NA,0,660,NA,NA
"454","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-16","10:45:41+02:00",NA,NA,NA,552,0,NA,NA
"455","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-16","13:04:48+02:00",NA,NA,NA,0,582.272776008,NA,NA
"456","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-17","04:25:09+02:00",NA,NA,NA,0,696.733754992,NA,NA
"457","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-17","07:56:07+02:00",NA,NA,NA,226.474316001,0,NA,NA
"458","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-17","10:11:37+02:00",NA,NA,NA,853.008697987,0,NA,NA
"459","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-17","11:47:45+02:00",NA,NA,NA,0,554.778360009,NA,NA
"460","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-17","16:58:09+02:00",NA,NA,NA,710.357138038,0,NA,NA
"461","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-17","21:04:01+02:00",NA,NA,NA,0,592.827283978,NA,NA
"462","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-18","01:04:00+02:00",NA,NA,NA,340,0,NA,NA
"463","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-18","01:39:00+02:00",NA,NA,NA,0,420,NA,NA
"464","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-18","05:54:00+02:00",NA,NA,NA,151,152,NA,NA
"465","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-18","08:35:27+02:00",NA,NA,NA,0,556,NA,NA
"466","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-18","12:20:30+02:00",NA,NA,NA,1049.33821404,0,NA,NA
"467","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-18","14:47:43+02:00",NA,NA,NA,0,551.744286954,NA,NA
"468","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-18","17:45:00+02:00",NA,NA,NA,480,0,NA,NA
"469","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-19","06:01:47+02:00",NA,NA,NA,0,595.456032991,NA,NA
"470","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-19","09:03:54+02:00",NA,NA,NA,669.76256901,0,NA,NA
"471","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-19","12:16:05+02:00",NA,NA,NA,0,567,NA,NA
"472","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-19","16:08:11+02:00",NA,NA,NA,480,0,NA,NA
"473","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-19","19:39:22+02:00",NA,NA,NA,540,0,NA,NA
"474","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-19","21:30:36+02:00",NA,NA,NA,0,703.635842025,NA,NA
"475","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-20","04:59:04+02:00",NA,NA,NA,483.739085019,0,NA,NA
"476","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-20","08:24:59+02:00",NA,NA,NA,0,473.324235976,NA,NA
"477","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-20","10:00:00+02:00",NA,NA,NA,360,0,NA,NA
"478","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-20","11:30:06+02:00",NA,NA,NA,0,497.083769977,NA,NA
"479","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-20","16:10:00+02:00",NA,NA,NA,540,0,NA,NA
"480","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-20","16:22:40+02:00",NA,NA,NA,3600,0,NA,NA
"481","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-20","18:21:00+02:00",NA,NA,NA,0,360,NA,NA
"482","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-20","20:28:00+02:00",NA,NA,NA,480,600,NA,NA
"483","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-21","06:18:00+02:00",NA,NA,NA,0,628,NA,NA
"484","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-21","09:46:38+02:00",NA,NA,NA,644.699012995,0,NA,NA
"485","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-21","12:20:29+02:00",NA,NA,NA,0,559.027512968,NA,NA
"486","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-21","17:46:04+02:00",NA,NA,NA,0,505.169793963,NA,NA
"487","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-21","19:37:39+02:00",NA,NA,NA,584.548925996,0,NA,NA
"488","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-21","21:44:00+02:00",NA,NA,NA,0,540,NA,NA
"489","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-22","06:29:33+02:00",NA,NA,NA,526.597535014,0,NA,NA
"490","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-22","08:52:14+02:00",NA,NA,NA,0,381.821070969,NA,NA
"491","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-22","11:49:08+02:00",NA,NA,NA,541.141975999,0,NA,NA
"492","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-22","14:17:26+02:00",NA,NA,NA,0,477,NA,NA
"493","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-22","16:11:48+02:00",NA,NA,NA,476.830128014,0,NA,NA
"494","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-23","07:07:40+02:00",NA,NA,NA,0,474.383558035,NA,NA
"495","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-23","09:43:57+02:00",NA,NA,NA,265.483108997,0,NA,NA
"496","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-23","11:33:00+02:00",NA,NA,NA,420,0,NA,NA
"497","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-23","14:25:00+02:00",NA,NA,NA,0,600,NA,NA
"498","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-23","17:05:06+02:00",NA,NA,NA,487.289909959,0,NA,NA
"499","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-24","06:52:27+02:00",NA,NA,NA,559.192690969,0,NA,NA
"500","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-24","07:04:43+02:00",NA,0,155,NA,NA,NA,NA
"501","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-24","10:23:27+02:00",NA,NA,NA,0,772.487232983,NA,NA
"502","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-24","13:26:00+02:00",NA,NA,NA,450,0,NA,NA
"503","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-24","16:29:37+02:00",NA,NA,NA,0,556.498054981,NA,NA
"504","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-24","19:24:28+02:00",NA,NA,NA,794.963521004,0,NA,NA
"505","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-24","21:36:19+02:00",NA,NA,NA,0,535.614705026,NA,NA
"506","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-25","07:22:21+02:00",NA,NA,NA,523.977654994,0,NA,NA
"507","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-25","09:48:00+02:00",NA,NA,NA,0,660,NA,NA
"508","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-25","12:48:29+02:00",NA,NA,NA,444,0,NA,NA
"509","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-25","14:23:09+02:00",NA,NA,NA,0,482.748502016,NA,NA
"510","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-25","17:05:58+02:00",NA,NA,NA,488.144074023,0,NA,NA
"511","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-25","20:27:18+02:00",NA,NA,NA,0,753.839940012,NA,NA
"512","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-26","05:28:11+02:00",NA,NA,NA,466.16355896,0,NA,NA
"513","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-26","07:57:36+02:00",NA,NA,NA,0,355.050419986,NA,NA
"514","2015_08_04_16_51_13_279_Netscape__320x568","2015-08-26","10:05:00+02:00",NA,NA,NA,360,0,NA,NA
"515","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-12","07:26:00+02:00",NA,NA,NA,0,660,NA,NA
"516","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-12","07:51:30+02:00",NA,90,0,NA,NA,NA,NA
"517","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-12","09:40:00+02:00",NA,60,40,NA,NA,NA,NA
"518","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-12","11:25:00+02:00",NA,NA,NA,480,600,NA,NA
"519","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-12","15:45:00+02:00",NA,NA,NA,600,600,NA,NA
"520","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-12","18:48:27+02:00",NA,NA,NA,420,420,NA,NA
"521","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-12","19:50:00+02:00",80,NA,NA,NA,NA,NA,NA
"522","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-12","21:05:00+02:00",80,NA,NA,NA,NA,NA,NA
"523","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-13","06:35:52+02:00",NA,NA,NA,0,720,NA,NA
"524","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-13","07:00:00+02:00",NA,120,0,NA,NA,NA,NA
"525","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-13","10:25:00+02:00",NA,NA,NA,480,360,NA,NA
"526","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-13","14:30:00+02:00",NA,NA,NA,600,660,NA,NA
"527","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-13","16:40:00+02:00",NA,NA,NA,300,300,NA,NA
"528","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-13","20:10:00+02:00",140,NA,NA,NA,NA,NA,NA
"529","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-14","04:20:00+02:00",NA,NA,NA,600,0,NA,NA
"530","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-14","08:00:00+02:00",NA,NA,NA,0,600,NA,NA
"531","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-14","08:20:00+02:00",NA,50,0,NA,NA,NA,NA
"532","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-14","10:45:00+02:00",NA,NA,NA,420,420,NA,NA
"533","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-14","14:15:00+02:00",NA,NA,NA,240,540,NA,NA
"534","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-14","18:00:00+02:00",NA,NA,NA,600,600,NA,NA
"535","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-14","20:00:00+02:00",160,NA,NA,NA,NA,NA,NA
"536","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-15","05:30:00+02:00",NA,NA,NA,720,0,NA,NA
"537","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-15","08:35:00+02:00",NA,NA,NA,420,600,NA,NA
"538","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-15","11:35:00+02:00",NA,NA,NA,480,600,NA,NA
"539","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-15","15:00:00+02:00",130,NA,NA,NA,NA,NA,NA
"540","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-15","18:30:35+02:00",NA,NA,NA,420,420,NA,NA
"541","2015_08_04_16_53_10_174_Netscape__320x568","2015-08-15","20:30:00+02:00",120,NA,NA,NA,NA,NA,NA
"542","2015_08_04_16_56_03_54_Netscape__320x568","2015-08-05","19:00:00+02:00",180,NA,NA,NA,NA,NA,NA
"543","2015_08_04_16_56_03_54_Netscape__320x568","2015-08-05","22:10:00+02:00",180,NA,NA,NA,NA,NA,NA
"544","2015_08_04_16_56_03_54_Netscape__320x568","2015-08-06","09:04:00+02:00",180,NA,NA,NA,NA,NA,NA
"545","2015_08_04_16_56_03_54_Netscape__320x568","2015-08-06","11:10:00+02:00",35,NA,NA,NA,NA,NA,NA
"546","2015_08_04_16_56_03_54_Netscape__320x568","2015-08-06","13:45:00+02:00",180,NA,NA,NA,NA,NA,NA
"547","2015_08_04_16_56_03_54_Netscape__320x568","2015-08-06","17:30:00+02:00",180,NA,NA,NA,NA,NA,NA
"548","2015_08_04_16_56_03_54_Netscape__320x568","2015-08-06","20:30:00+02:00",180,NA,NA,NA,NA,NA,NA
"549","2015_08_04_16_56_03_54_Netscape__320x568","2015-08-06","23:49:00+02:00",180,NA,NA,NA,NA,NA,NA
"550","2015_08_04_16_56_03_54_Netscape__320x568","2015-08-07","09:25:52+02:00",180,NA,NA,NA,NA,NA,NA
"551","2015_08_04_16_56_03_54_Netscape__320x568","2015-08-07","13:15:00+02:00",180,NA,NA,NA,NA,NA,NA
